69,29,0.168520404
71,29,0.331693424
77,29,0.17871932
80,29,0.551863657
98,29,0.13333136
10,30,0.12438778
11,30,0.226127843
33,30,0.474441704
38,30,0.119609392
46,30,0.189841168
61,30,0.828393479
68,30,0.056668662
80,30,0.055132543
97,30,0.584685335
16,31,0.173255495
42,31,0.089591848
51,31,0.160403039
54,31,0.104015351
70,31,0.25142717
84,31,0.163633959
88,31,0.24212942
90,31,0.171633638
93,31,0.288689027
2,32,0.080795274
26,32,0.157568982
29,32,0.274267176
50,32,0.058709304
53,32,0.113091889
56,32,0.057724188
57,32,0.165522888
65,32,0.16839122
73,32,0.11114878
88,32,0.186153325
18,33,0.518041722
22,33,0.240740332
24,33,0.032320547
30,33,0.474441704
39,33,0.533698327
42,33,0.180708707
51,33,0.124699064
77,33,0.133270056
90,33,0.116651512
3,34,0.4491669
18,34,0.097025303
27,34,0.369180033
35,34,0.359527631
47,34,0.297273877
56,34,0.030441171
57,34,0.233622035
58,34,0.133111746
73,34,0.343945464
84,34,0.22855804
93,34,0.24590494
96,34,0.889056369
98,34,0.36990759
99,34,0.045588345
6,35,0.524393744
12,35,0.038844426
34,35,0.359527631
82,35,0.143295261
95,35,0.328977012
1,36,0.558631136
5,36,0.593356012
24,36,0.071537456
26,36,0.048706769
29,36,0.070814419
46,36,0.199307164
49,36,0.241154473
62,36,0.085771686
14,37,0.240369635
23,37,0.191754646
42,37,0.255143053
56,37,0.543229506
75,37,0.284727086
77,37,0.150053939
6,38,0.21613822
26,38,0.233321241
29,38,0.192740494
30,38,0.119609392
58,38,0.196923168
74,38,0.459021405
82,38,0.343823626
83,38,0.339383345
87,38,0.220456762
91,38,0.208026669
7,39,0.168618751
17,39,0.157131023
27,39,0.148840289
33,39,0.533698327
41,39,0.239667809
63,39,0.316678911
64,39,0.002676539
68,39,0.15930318
74,39,0.145823056
83,39,0.097118698
85,39,0.296417915
86,39,0.274268589
90,39,0.092398104
97,39,0.428305106
100,39,0.773902535
19,40,0.156143697
51,40,0.121541605
66,40,0.550614968
68,40,0.033734396
73,40,0.153750849
74,40,0.343314793
79,40,0.04542769
80,40,0.181351698
83,40,0.557282219
21,41,0.23522963
39,41,0.239667809
45,41,0.09219674
46,41,0.105510323
49,41,0.108431159
50,41,0.316202756
59,41,0.307327459
67,41,0.320966306
68,41,0.197427974
77,41,0.121765197
92,41,0.18050366
100,41,0.116760089
1,42,0.011783116
2,42,0.065265864
14,42,0.102912856
23,42,0.322507569
31,42,0.089591848
33,42,0.180708707
37,42,0.255143053
48,42,0.418984421
50,42,0.648469897
51,42,0.043991392
55,42,0.417274931
68,42,9.22855E-06
69,42,0.220323111
72,42,0.026420788
81,42,0.240042656
91,42,0.329325802
97,42,0.248738254
1,43,0.533141843
10,43,0.365479168
13,43,0.279390929
25,43,0.065628449
27,43,0.680797111
52,43,0.330391363
53,43,0.12121731
82,43,0.029594401
86,43,0.324755261
89,43,0.293372018
19,44,0.355860591
20,44,0.436931876
52,44,0.186633933
60,44,0.560836434
76,44,0.304804841
88,44,0.216847165
89,44,0.297043793
97,44,0.522827845
98,44,0.1191674
99,44,0.249619117
6,45,0.025207455
41,45,0.09219674
47,45,0.119835251
49,45,0.210957185
70,45,0.682777886
83,45,0.473770553
100,45,0.274953194
3,46,0.091152234
15,46,0.518075479
30,46,0.189841168
36,46,0.199307164
41,46,0.105510323
47,46,0.584849529
51,46,0.081527845
53,46,0.317363702
63,46,0.229696093
65,46,0.227433991
71,46,0.398681316
73,46,0.211937462
4,47,0.254849307
10,47,0.480129461
12,47,0.15654913
25,47,0.2511438
34,47,0.297273877
45,47,0.119835251
46,47,0.584849529
68,47,0.237302819
74,47,0.292471905
99,47,0.195613423
3,48,0.066391799
6,48,0.032585246
42,48,0.418984421
75,48,0.605247746
78,48,0.420120259
89,48,0.186461987
4,49,0.387768055
36,49,0.241154473
41,49,0.108431159
45,49,0.210957185
51,49,0.580118145
57,49,0.220363478
66,49,1
67,49,0.313888114
78,49,0.5585793
81,49,0.012221206
90,49,0.051530115
14,50,0.236994466
20,50,0.23063388
28,50,0.193589033
32,50,0.058709304
41,50,0.316202756
42,50,0.648469897
1,51,0.14066705
3,51,0.014748936
13,51,0.028173659
20,51,0.38442736
25,51,0.418331268
31,51,0.160403039
33,51,0.124699064
40,51,0.121541605
42,51,0.043991392
46,51,0.081527845
49,51,0.580118145
52,51,0.355163251
54,51,0.607330758
59,51,0.752800111
89,51,0.127716569
94,51,0.44221753
100,51,0.473433852
13,52,0.098709865
23,52,0.255458652
43,52,0.330391363
44,52,0.186633933
51,52,0.355163251
55,52,0.07936228
56,52,0.113567191
57,52,0.314827416
58,52,0.101988139
69,52,0.244114331
92,52,0.112578038
96,52,0.361399718
98,52,0.260539339
99,52,0.627960741
13,53,0.415254207
25,53,0.492160203
26,53,0.411834376
32,53,0.113091889
43,53,0.12121731
46,53,0.317363702
57,53,0.010396027
62,53,0.280278775
94,53,0.022463552
98,53,0.228850586
100,53,0.289481955
10,54,0.394286051
31,54,0.104015351
51,54,0.607330758
67,54,0.146294293
91,54,0.274801242
99,54,0.226233921
7,55,0.124815309
42,55,0.417274931
52,55,0.07936228
59,55,0.087865524
60,55,0.500746227
67,55,0.710422217
94,55,0.535418517
12,56,0.328330932
16,56,0.225098368
22,56,0.1769923
32,56,0.057724188
34,56,0.030441171
37,56,0.543229506
52,56,0.113567191
86,56,0.104003393
99,56,0.637560733
32,57,0.165522888
34,57,0.233622035
49,57,0.220363478
52,57,0.314827416
53,57,0.010396027
74,57,0.185182854
89,57,0.468628853
3,58,0.878213555
26,58,0.048931148
34,58,0.133111746
38,58,0.196923168
52,58,0.101988139
65,58,0.242239199
76,58,0.383111062
77,58,0.508943712
82,58,0.115377335
85,58,0.233636453
93,58,0.079111877
98,58,0.068712809
4,59,0.136434215
6,59,0.047940223
17,59,0.016442638
41,59,0.307327459
51,59,0.752800111
55,59,0.087865524
75,59,0.475809625
76,59,0.05228872
6,60,0.007628824
44,60,0.560836434
55,60,0.500746227
66,60,0.323820313
72,60,0.20161228
76,60,0.361227501
86,60,0.354289749
94,60,0.192136574
95,60,0.071905174
96,60,0.208785268
30,61,0.828393479
65,61,0.120761638
85,61,0.259138896
15,62,0.394718411
36,62,0.085771686
53,62,0.280278775
68,62,0.544336591
77,62,0.039493054
90,62,0.474040348
5,63,0.175158174
10,63,0.019376282
14,63,0.125164241
15,63,0.444976168
25,63,0.402107504
39,63,0.316678911
46,63,0.229696093
70,63,0.698819723
72,63,0.058304811
74,63,0.202782201
92,63,0.206601331
11,64,0.076326611
24,64,0.366881456
39,64,0.002676539
75,64,0.152113781
78,64,0.733064546
81,64,0.373847306
84,64,0.399210019
88,64,0.059470872
98,64,0.104783754
11,65,0.157803884
32,65,0.16839122
46,65,0.227433991
58,65,0.242239199
61,65,0.120761638
9,66,0.029291942
16,66,0.345980228
40,66,0.550614968
49,66,1
60,66,0.323820313
67,66,0.113861577
72,66,0.160435707
74,66,0.163328735
3,67,0.515870676
5,67,0.171481381
8,67,0.251129777
10,67,0.537034457
17,67,0.247950524
41,67,0.320966306
49,67,0.313888114
54,67,0.146294293
55,67,0.710422217
66,67,0.113861577
77,67,0.011689435
85,67,0.071233456
97,67,0.513368944
6,68,0.144374996
18,68,0.040588459
27,68,0.223329133
30,68,0.056668662
39,68,0.15930318
40,68,0.033734396
41,68,0.197427974
42,68,9.22855E-06
47,68,0.237302819
62,68,0.544336591
70,68,0.143373276
72,68,0.123796889
91,68,0.265314929
92,68,0.096130576
12,69,0.302755831
18,69,0.082089428
29,69,0.168520404
42,69,0.220323111
52,69,0.244114331
76,69,0.315676324
78,69,0.31593166
88,69,0.294472147
98,69,0.103277118
16,70,0.409106742
31,70,0.25142717
45,70,0.682777886
63,70,0.698819723
68,70,0.143373276
71,70,0.10455685
90,70,0.05667785
93,70,0.411104668
94,70,0.15294033
2,71,0.69043064
13,71,0.561762058
19,71,0.041101124
26,71,0.183467665
29,71,0.331693424
46,71,0.398681316
70,71,0.10455685
92,71,0.135124976
93,71,0.095353682
94,71,0.222997722
5,72,0.278430819
11,72,0.391874634
14,72,0.540754806
42,72,0.026420788
60,72,0.20161228
63,72,0.058304811
66,72,0.160435707
68,72,0.123796889
90,72,0.151325187
100,72,0.207350256
13,73,0.022157609
23,73,0.167880647
32,73,0.11114878
34,73,0.343945464
40,73,0.153750849
46,73,0.211937462
81,73,0.219136274
7,74,0.260892682
22,74,0.556190361
38,74,0.459021405
39,74,0.145823056
40,74,0.343314793
47,74,0.292471905
57,74,0.185182854
63,74,0.202782201
66,74,0.163328735
96,74,0.47055635
18,75,0.321539536
37,75,0.284727086
48,75,0.605247746
59,75,0.475809625
64,75,0.152113781
76,75,0.38946319
81,75,0.149338722
93,75,0.424257239
96,75,0.134028171
99,75,0.084869742
4,76,0.384183405
22,76,0.179466436
44,76,0.304804841
58,76,0.383111062
59,76,0.05228872
60,76,0.361227501
69,76,0.315676324
75,76,0.38946319
78,76,0.763900548
83,76,0.282937294
86,76,0.388923862
2,77,0.096377206
29,77,0.17871932
33,77,0.133270056
37,77,0.150053939
41,77,0.121765197
58,77,0.508943712
62,77,0.039493054
67,77,0.011689435
86,77,0.390971888
90,77,0.377802421
98,77,0.676425902
3,78,0.030237689
4,78,0.402456813
24,78,0.064776298
28,78,0.160947493
48,78,0.420120259
49,78,0.5585793
64,78,0.733064546
69,78,0.31593166
76,78,0.763900548
83,78,0.642818803
6,79,0.323128183
21,79,0.045737498
40,79,0.04542769
90,79,0.19422613
91,79,0.231232088
6,80,0.259366344
14,80,0.166584716
21,80,0.499006295
29,80,0.551863657
30,80,0.055132543
40,80,0.181351698
83,80,0.230640832
84,80,0.614746786
87,80,0.316577378
5,81,0.252001794
12,81,0.742172745
15,81,0.617637897
17,81,0.236491159
24,81,0.202654161
42,81,0.240042656
49,81,0.012221206
64,81,0.373847306
73,81,0.219136274
75,81,0.149338722
87,81,0.188460016
89,81,0.241982659
95,81,0.003591725
96,81,0.095795767
15,82,0.012393454
25,82,0.333554035
35,82,0.143295261
38,82,0.343823626
43,82,0.029594401
58,82,0.115377335
84,82,0.088203417
90,82,0.125037358
16,83,0.221625149
38,83,0.339383345
39,83,0.097118698
40,83,0.557282219
45,83,0.473770553
76,83,0.282937294
78,83,0.642818803
80,83,0.230640832
86,83,0.052576193
93,83,0.307785981
96,83,0.14000524
18,84,0.387631422
31,84,0.163633959
34,84,0.22855804
64,84,0.399210019
80,84,0.614746786
82,84,0.088203417
95,84,0.153798417
100,84,0.144120732
12,85,0.023743307
14,85,0.126298857
39,85,0.296417915
58,85,0.233636453
61,85,0.259138896
67,85,0.071233456
88,85,0.095647654
90,85,0.234537278
91,85,0.566329389
92,85,0.594098928
8,86,0.271382381
39,86,0.274268589
43,86,0.324755261
56,86,0.104003393
60,86,0.354289749
76,86,0.388923862
77,86,0.390971888
83,86,0.052576193
89,86,0.29906781
93,86,0.748332008
2,87,0.00560848
28,87,0.198411054
38,87,0.220456762
80,87,0.316577378
81,87,0.188460016
3,88,0.242550468
31,88,0.24212942
32,88,0.186153325
44,88,0.216847165
64,88,0.059470872
69,88,0.294472147
85,88,0.095647654
3,89,0.130595897
18,89,0.440262335
20,89,0.454564144
43,89,0.293372018
44,89,0.297043793
48,89,0.186461987
51,89,0.127716569
57,89,0.468628853
81,89,0.241982659
86,89,0.29906781
8,90,0.13463272
9,90,0.146999055
26,90,0.01158061
31,90,0.171633638
33,90,0.116651512
39,90,0.092398104
49,90,0.051530115
62,90,0.474040348
70,90,0.05667785
72,90,0.151325187
77,90,0.377802421
79,90,0.19422613
82,90,0.125037358
85,90,0.234537278
18,91,0.039882331
25,91,0.327307218
26,91,0.505872878
38,91,0.208026669
42,91,0.329325802
54,91,0.274801242
68,91,0.265314929
79,91,0.231232088
85,91,0.566329389
95,91,0.055066724
99,91,0.18093517
24,92,0.188913949
41,92,0.18050366
52,92,0.112578038
63,92,0.206601331
68,92,0.096130576
71,92,0.135124976
85,92,0.594098928
98,92,0.470234469
5,93,0.010674419
7,93,0.433235223
16,93,0.007912299
31,93,0.288689027
34,93,0.24590494
58,93,0.079111877
70,93,0.411104668
71,93,0.095353682
75,93,0.424257239
83,93,0.307785981
86,93,0.748332008
97,93,0.249987516
3,94,0.107801261
7,94,0.016595953
8,94,0.181368554
19,94,0.253012126
23,94,0.100343294
51,94,0.44221753
53,94,0.022463552
55,94,0.535418517
60,94,0.192136574
70,94,0.15294033
71,94,0.222997722
95,94,0.201388596
100,94,0.09446947
4,95,0.365506496
7,95,0.072356175
15,95,0.017665622
35,95,0.328977012
60,95,0.071905174
81,95,0.003591725
84,95,0.153798417
91,95,0.055066724
94,95,0.201388596
96,95,0.11117481
5,96,0.338875255
8,96,0.323229378
19,96,0.18312822
23,96,0.457953225
34,96,0.889056369
52,96,0.361399718
60,96,0.208785268
74,96,0.47055635
75,96,0.134028171
81,96,0.095795767
83,96,0.14000524
95,96,0.11117481
7,97,0.117700713
12,97,0.007188094
30,97,0.584685335
39,97,0.428305106
42,97,0.248738254
44,97,0.522827845
67,97,0.513368944
93,97,0.249987516
4,98,0.44959423
5,98,0.467782115
29,98,0.13333136
34,98,0.36990759
44,98,0.1191674
52,98,0.260539339
53,98,0.228850586
58,98,0.068712809
64,98,0.104783754
69,98,0.103277118
77,98,0.676425902
92,98,0.470234469
6,99,0.394660376
19,99,0.029827603
21,99,0.301924911
26,99,0.142490908
34,99,0.045588345
44,99,0.249619117
47,99,0.195613423
52,99,0.627960741
54,99,0.226233921
56,99,0.637560733
75,99,0.084869742
91,99,0.18093517
12,100,0.083430356
13,100,0.362187047
16,100,0.029428128
22,100,0.239151215
23,100,0.298784835
39,100,0.773902535
41,100,0.116760089
45,100,0.274953194
51,100,0.473433852
53,100,0.289481955
72,100,0.207350256
84,100,0.144120732
94,100,0.09446947
